,A1,E1_a,E1_b,E1_c,E1_d,E1_e,E1_f,E1_g,E1_h,E2
2904,2,2,2,2,2,2,2,1,-98,E1_g
2905,2,2,2,2,2,1,2,1,2,7
2906,2,2,2,2,2,2,2,1,2,E1_g
2907,4,1,2,1,1,2,2,1,2,3
2908,1,2,1,2,2,2,2,2,2,E1_b
2909,2,2,1,2,2,2,2,2,2,E1_b
2910,2,2,2,2,2,2,1,1,2,6
2911,2,2,2,2,2,2,1,2,2,E1_f
2912,4,1,2,2,2,2,2,1,-98,1
2913,1,2,2,2,2,2,2,1,2,E1_g
2914,2,1,1,1,2,2,2,1,-98,1
2915,2,1,2,2,2,1,2,1,2,5
2916,4,2,2,1,2,2,2,2,2,E1_c
2917,1,2,2,2,2,2,1,1,2,6
2918,2,2,2,2,2,2,1,2,-99,E1_f
2919,1,2,2,2,1,2,2,2,2,E1_d
2920,2,1,2,2,2,2,2,2,2,E1_a
2921,2,2,2,2,2,2,1,1,1,8
2922,2,2,2,2,2,2,1,1,1,6
2923,4,2,1,2,1,2,2,1,1,8
2924,2,2,1,2,2,2,2,2,2,E1_b
2925,4,1,2,2,2,2,2,1,1,1
2926,4,2,2,2,2,1,1,1,2,6
2927,2,2,2,2,2,2,1,1,2,6
2928,1,2,2,2,2,2,1,1,-98,6
2929,2,1,2,2,2,2,2,1,2,1
2930,2,2,2,1,2,2,2,2,2,E1_c
2931,5,2,2,2,2,2,2,1,2,E1_g
2932,5,1,2,2,2,2,2,1,1,8
2933,2,2,2,2,2,2,2,1,2,E1_g
2934,2,1,2,2,2,2,2,1,2,1
2935,2,1,2,2,2,2,2,2,2,E1_a
2936,2,2,2,2,2,2,1,1,1,6
2937,2,1,2,2,2,2,2,1,2,1
2938,2,2,2,2,2,2,1,1,-99,6
2939,4,1,2,2,2,2,2,1,2,1
2940,2,2,2,2,2,2,1,1,2,6
2941,4,1,2,1,2,2,2,1,2,1
2942,2,2,2,2,2,2,1,2,2,E1_f
2943,1,1,2,2,2,2,2,2,2,E1_a
2944,2,2,2,2,2,2,1,2,2,E1_f
2945,2,1,2,2,2,2,1,1,2,6
2946,2,2,2,2,2,2,1,2,2,E1_f
2947,2,1,2,2,2,2,2,2,2,E1_a
2948,2,2,2,2,2,2,2,1,2,E1_g
2949,2,1,2,2,2,2,2,2,2,E1_a
2950,2,1,2,2,2,2,2,2,2,E1_a
2951,5,1,2,2,2,2,2,1,2,1
2952,4,1,2,2,2,2,2,1,2,-98
2953,2,2,2,2,2,2,1,1,2,6
2954,4,2,2,2,2,2,1,1,-99,6
2955,2,2,2,2,2,2,1,2,2,E1_f
2956,2,2,2,2,2,2,1,2,2,E1_f
2957,2,1,2,2,2,2,2,1,1,7
2958,2,1,2,2,2,2,2,2,2,E1_a
2959,2,1,2,2,2,2,2,2,2,E1_a
2960,2,1,2,2,2,2,2,1,2,1
2961,4,2,2,2,2,2,2,2,2, 
2962,2,2,2,2,2,2,1,1,2,6
2963,2,1,2,2,2,2,2,2,2,E1_a
2964,1,2,2,2,2,2,1,2,2,E1_f
2965,2,2,2,2,1,2,2,2,-98,E1_d
2966,2,2,2,2,2,2,2,2,1,E1_h
2967,2,2,2,1,2,1,2,1,2,5
2968,2,2,2,2,2,2,2,1,2,E1_g
2969,4,2,2,2,1,1,2,1,2,4
2970,2,1,2,2,2,2,2,1,2,1
2971,2,1,2,2,2,2,2,1,2,1
2972,2,1,2,2,2,2,2,1,2,1
2973,4,1,2,1,1,2,2,1,2,3
2974,5,2,2,2,2,2,1,1,2,6
2975,4,1,2,2,2,2,2,2,2,E1_a
2976,2,2,2,1,2,2,2,1,2,3
2977,2,1,2,2,2,2,2,1,2,1
2978,2,2,2,2,2,2,1,2,2,E1_f
2979,2,2,2,2,2,2,2,2,2, 
2980,2,2,2,2,2,2,2,1,2,E1_g
2981,1,1,2,2,2,2,1,2,2,1
2982,2,2,2,2,2,2,1,1,-98,6
2983,2,2,2,2,2,2,1,2,2,E1_f
2984,2,2,2,2,2,2,1,1,2,6
2985,2,2,2,2,2,1,1,1,2,5
2986,4,2,2,2,2,2,2,2,2, 
2987,2,2,2,2,2,2,1,1,2,6
2988,2,1,2,2,2,2,2,1,2,1
2989,2,1,2,2,2,2,2,1,2,7
2990,2,2,2,2,2,2,1,1,1,6
2991,5,2,2,2,1,2,2,1,2,7
2992,2,1,2,2,2,2,2,1,-98,1
2993,4,2,2,2,2,1,1,2,2,5
2994,4,1,2,2,2,2,2,2,2,E1_a
2995,2,2,1,2,1,2,2,1,2,2
2996,2,1,2,2,2,2,2,2,-98,E1_a
2997,4,1,2,2,2,2,2,2,2,E1_a
2998,1,2,2,2,2,2,1,2,2,E1_f
2999,5,2,2,2,2,2,1,1,2,7
3000,2,2,2,2,2,2,1,1,1,7
3001,1,2,2,2,2,2,1,1,1,8
3002,5,1,1,2,2,2,2,1,2,-98
3003,2,1,2,2,2,2,2,1,-98,1
3004,2,2,2,1,2,2,2,1,1,-100
3005,2,2,2,2,2,1,2,1,2,5
3006,1,1,2,2,2,2,2,2,2,E1_a
3007,2,2,1,2,2,2,2,1,2,2
3008,2,1,2,2,2,2,2,1,2,1
3009,4,1,1,2,2,2,2,2,2,2
3010,2,1,2,2,2,2,2,1,2,1
3011,2,2,2,2,2,2,1,2,2,E1_f
3012,4,1,2,2,2,2,2,1,2,1
3013,2,2,2,2,2,1,1,2,2,5
3014,4,2,1,2,1,2,2,2,2,4
3015,2,2,2,2,2,2,2,1,-98,E1_g
3016,2,2,2,2,2,2,1,2,2,E1_f
3017,2,2,2,1,2,2,2,1,2,7
3018,2,1,2,2,2,2,2,1,2,1
3019,2,1,2,2,2,2,2,2,-98,E1_a
3020,4,2,2,2,2,2,1,2,2,E1_f
3021,2,2,2,2,2,2,1,1,1,6
3022,1,2,2,2,2,2,1,1,2,6
3023,2,1,2,2,2,2,2,1,2,1
3024,2,1,2,2,2,2,2,1,2,1
3025,1,2,2,1,2,2,2,2,2,E1_c
3026,1,1,1,2,2,2,2,1,2,1
3027,2,1,2,2,2,2,2,1,2,7
3028,4,1,2,2,2,2,2,1,1,7
3029,1,1,2,2,2,2,2,1,-99,7
3030,4,2,2,2,2,2,1,2,1,8
3031,2,2,2,2,2,1,1,2,-99,6
3032,2,1,2,2,2,2,2,1,2,1
3033,4,2,2,2,1,2,2,2,2,E1_d
3034,2,1,2,2,2,2,2,2,2,E1_a
3035,4,1,2,2,2,2,2,1,2,1
3036,2,1,2,2,2,2,2,1,2,1
3037,2,2,2,2,1,2,2,1,2,4
3038,2,2,2,2,2,2,1,1,1,8
3039,2,2,2,2,2,2,1,2,-98,E1_f
3040,2,2,2,2,2,2,2,1,2,E1_g
3041,2,2,2,1,2,2,2,1,2,3
3042,2,1,2,1,2,2,2,1,2,3
3043,4,2,2,2,2,2,1,1,2,7
3044,2,2,2,2,1,2,1,2,2,6
3045,2,1,2,2,2,2,2,1,2,1
3046,1,1,2,2,2,2,2,1,2,1
3047,1,1,2,2,2,2,2,1,2,1
3048,1,2,2,1,2,2,2,2,2,E1_c
3049,2,2,1,2,2,2,2,1,2,7
3050,2,1,2,2,2,2,2,1,2,7
3051,5,2,2,2,2,2,1,2,-98,E1_f
3052,4,1,2,2,2,2,2,1,2,1
3053,2,1,2,2,2,2,2,1,2,1
3054,4,1,2,2,2,2,2,2,2,E1_a
3055,4,2,2,2,2,2,1,1,2,6
3056,2,1,2,2,2,2,2,2,2,E1_a
3057,4,1,2,2,2,2,2,2,2,E1_a
3058,2,2,2,2,1,2,2,1,2,7
3059,2,1,2,2,2,2,2,2,2,E1_a
3060,4,1,2,2,2,2,2,1,2,1
3061,2,1,2,2,2,2,2,2,2,E1_a
3062,2,2,2,2,2,2,1,2,2,E1_f
3063,2,1,1,2,2,2,2,2,2,1
3064,2,1,2,2,2,2,2,2,2,E1_a
3065,2,1,2,2,2,2,2,1,2,1
3066,2,1,2,2,2,2,2,1,2,1
3067,1,1,2,2,2,2,2,1,2,1
3068,2,1,2,2,2,2,2,2,2,E1_a
3069,1,1,2,2,2,2,2,2,-98,E1_a
3070,4,1,2,2,2,2,2,1,2,1
3071,2,2,2,1,2,2,2,2,2,E1_c
3072,4,1,1,2,2,2,2,1,2,2
3073,2,1,2,2,2,2,1,2,2,1
3074,5,1,2,2,2,2,2,2,2,E1_a
3075,4,1,1,2,2,2,2,1,2,1
3076,4,1,2,2,2,2,2,2,2,E1_a
3077,2,1,2,2,2,2,2,2,2,E1_a
3078,5,2,2,2,2,2,1,2,2,E1_f
3079,2,2,1,1,2,2,2,1,-99,3
3080,2,1,2,2,2,2,2,1,2,1
3081,4,1,2,2,2,2,2,2,2,E1_a
3082,2,1,2,2,2,2,2,2,2,E1_a
3083,4,2,2,1,2,1,2,1,2,3
3084,2,1,2,2,2,2,2,1,2,1
3085,2,2,2,2,2,2,1,2,2,E1_f
3086,4,1,2,2,2,2,2,2,2,E1_a
3087,1,2,2,2,2,2,1,2,2,E1_f
3088,2,1,2,2,2,2,2,2,2,E1_a
3089,2,1,1,2,2,2,2,1,2,2
3090,2,1,2,2,2,2,2,2,2,E1_a
3091,2,1,2,1,2,2,2,2,2,1
3092,2,2,2,2,2,2,1,2,2,E1_f
3093,2,2,1,2,1,2,2,2,-98,2
3094,2,2,2,2,1,2,2,1,2,7
3095,2,2,2,2,2,2,1,2,2,E1_f
3096,1,1,2,2,2,2,2,1,2,1
3097,2,2,2,2,2,2,2,2,2, 
3098,1,1,2,2,2,2,2,1,2,1
3099,5,1,1,1,1,2,2,1,2,2
3100,4,2,2,1,2,2,2,1,-98,3
3101,2,2,2,2,2,2,1,1,2,7
3102,4,1,2,2,2,2,2,1,2,1
3103,2,1,2,2,2,2,2,2,2,E1_a
3104,2,2,2,2,1,2,2,2,2,E1_d
3105,4,2,2,1,2,2,2,1,2,7
3106,4,1,2,2,2,2,2,2,2,E1_a
3107,2,2,2,2,2,2,1,1,2,6
3108,2,2,1,2,2,2,2,2,2,E1_b
3109,2,2,2,2,1,2,2,1,2,7
3110,1,2,2,1,2,2,2,2,2,E1_c
3111,2,1,2,2,2,2,2,1,2,1
3112,2,2,2,2,2,2,1,2,2,E1_f
3113,2,1,2,2,2,2,2,1,2,1
3114,2,1,2,2,2,2,2,1,2,1
3115,2,2,2,1,2,2,2,1,2,3
3116,2,2,1,2,2,2,1,1,1,8
3117,2,1,2,2,2,2,1,2,2,1
3118,1,1,2,2,2,2,2,1,2,7
3119,2,1,2,2,2,2,2,1,-98,7
3120,2,1,2,2,2,2,1,2,2,1
3121,5,1,2,2,2,2,2,1,2,1
3122,2,2,2,2,2,2,1,2,2,E1_f
3123,5,2,2,2,2,2,1,2,2,E1_f
3124,2,2,2,2,2,2,1,1,2,6
3125,2,1,2,2,2,2,2,2,-98,E1_a
3126,1,2,2,2,2,2,1,2,2,E1_f
3127,2,2,2,2,2,2,1,2,2,E1_f
3128,1,1,2,2,2,2,2,1,-98,1
3129,2,1,1,2,2,2,2,1,2,7
3130,4,2,2,2,2,2,1,2,2,E1_f
3131,2,1,2,2,2,2,1,1,1,8
3132,2,1,2,2,2,2,2,1,1,1
3133,2,1,2,2,2,2,2,2,2,E1_a
3134,2,2,2,2,2,2,1,2,1,6
3135,2,1,2,2,2,2,2,2,2,E1_a
3136,4,1,2,2,2,2,2,1,-98,7
3137,2,2,1,2,2,2,1,1,1,7
3138,1,1,2,2,2,2,2,1,2,1
3139,2,2,2,2,2,2,1,1,2,6
3140,2,2,2,2,2,2,2,1,1,8
3141,2,1,2,2,2,2,2,1,2,1
3142,2,2,2,2,2,1,2,1,2,5
3143,2,2,2,2,1,1,2,2,2,5
3144,2,2,2,1,2,2,2,1,2,7
3145,2,2,2,2,2,2,1,2,2,E1_f
3146,4,2,2,2,2,1,1,1,2,5
3147,1,2,2,2,2,2,1,1,2,6
3148,2,2,2,2,2,2,1,2,-98,E1_f
3149,2,2,1,2,2,2,2,2,2,E1_b
3150,4,1,2,2,2,2,2,1,2,1
3151,2,1,2,2,2,2,2,2,2,E1_a
3152,2,1,1,2,2,2,2,2,2,1
3153,2,1,2,2,2,2,2,2,2,E1_a
3154,4,1,2,2,2,2,2,2,2,E1_a
